Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B,DistrictId_counts,AverageSquareMeterPrice
2265,1,3.0,83.54174,32.78126,3.0,12,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,231115.38,0,1,0,1,0,1,652,3212.334
1093,18,1.0,41.780563,22.922375,8.0,3,10.0,1997,0.0,B,B,30,5562,0,,0,5,A,176590.28,0,1,0,1,1,0,51,3884.1936
6473,52,2.0,63.5836,63.923206,3.0,7,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,211333.98,0,1,0,1,0,1,143,3089.185
5179,30,2.0,59.662598,32.78126,10.0,4,5.0,2017,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,150114.98,0,1,0,1,0,1,228,2849.4146
1868,55,3.0,62.6452,45.056915,6.0,10,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B,214619.14,0,1,0,1,0,1,58,3953.3909
15448,1,2.0,65.72345,66.14142,3.0,5,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,201704.64,0,1,0,1,0,1,652,3212.334
11575,58,1.0,43.230274,32.78126,3.0,13,17.0,1977,0.43788525,B,B,23,5735,3,1084.0,0,5,B,125040.34,0,1,0,1,0,1,179,3021.675
8887,128,2.0,55.41005,30.245472,8.0,17,17.0,1992,0.0,B,B,27,4798,0,30.0,2,8,B,264622.75,0,1,0,1,0,1,64,4312.128
6431,25,3.0,85.79082,32.78126,3.0,9,25.0,2018,0.069753364,B,B,53,13670,4,,1,11,B,328680.88,0,1,0,1,0,1,77,4104.3984
15731,47,3.0,82.66661,45.938244,12.0,8,14.0,2009,0.19736795,B,B,8,2423,1,32.0,0,1,B,316106.22,0,1,0,1,0,1,97,4116.345
16549,20,1.0,37.46004,18.850842,6.0,2,5.0,1959,0.019508796,B,B,37,7687,11,176.0,5,5,B,177899.5,0,1,0,1,0,1,24,5381.653
7579,6,2.0,66.68113,32.78126,3.0,7,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,192048.44,0,1,0,1,0,1,511,2905.763
10517,86,2.0,48.182224,33.36636,5.0,3,5.0,1963,0.16197556,B,A,31,7010,5,4508.0,3,7,B,235037.77,0,1,1,0,0,1,27,4712.3267
10522,59,1.0,40.059048,22.41465,9.0,16,14.0,1974,0.30947912,B,B,35,7715,4,990.0,0,6,B,196273.23,0,1,0,1,0,1,67,4746.4946
7832,23,2.0,64.90745,32.78126,3.0,24,25.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,155269.27,0,1,0,1,0,1,565,2284.1086
13891,34,1.0,42.734478,21.296766,10.0,24,22.0,2004,0.069753364,B,B,53,13670,4,,1,11,B,224978.19,0,1,0,1,0,1,111,4338.7114
5414,21,1.0,40.21658,20.879047,9.0,4,14.0,1996,0.034331497,B,B,25,5487,3,,0,4,B,177913.17,0,1,0,1,0,1,165,4084.277
529,1,1.0,45.581394,32.78126,3.0,20,18.0,2015,0.007122317,B,B,1,264,0,,0,1,B,128369.72,0,1,0,1,0,1,652,3212.334
4020,34,2.0,61.529667,58.669193,10.0,4,12.0,2017,0.069753364,B,B,53,13670,4,,1,11,B,238778.02,0,1,0,1,0,1,111,4338.7114
2018,94,1.0,33.52164,30.15517,3.0,17,16.0,2015,0.28279766,B,B,33,8667,2,,0,6,B,381912.16,0,1,0,1,0,1,89,4194.537
6619,46,1.0,33.10192,13.147334,5.0,4,9.0,1970,0.0,B,B,47,11319,0,1145.0,3,5,B,172925.55,0,1,0,1,0,1,119,4439.8765
16078,142,1.0,31.240406,17.014519,5.0,5,5.0,1968,0.05194206,B,B,17,4017,7,800.0,2,0,B,188513.0,0,1,0,1,0,1,11,4589.205
3568,69,1.0,44.846615,21.449127,9.0,20,25.0,2007,0.000991363,B,B,33,6783,3,,1,9,B,273490.88,0,1,0,1,0,1,29,5355.9272
9715,23,1.0,37.762383,32.78126,3.0,4,1.0,1977,0.03465608,B,B,0,168,0,,0,0,B,73320.95,0,1,0,1,0,1,565,2284.1086
847,74,2.0,73.31497,74.13126,3.0,7,6.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,254005.38,0,1,0,1,0,1,114,3355.343
7872,48,1.0,41.812187,21.079607,8.0,2,12.0,1981,0.041124634,B,B,46,9515,5,,1,10,B,183118.77,0,1,0,1,0,1,90,5031.626
8535,6,2.0,64.89529,62.590023,3.0,13,1.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,185670.56,0,1,0,1,0,1,511,2905.763
8592,63,3.0,76.15786,44.383694,9.0,17,22.0,1986,0.23861714,B,B,26,3889,6,705.0,3,6,B,423176.9,0,1,0,1,0,1,43,5389.0703
7786,55,1.0,40.716934,21.549698,8.0,14,17.0,1987,0.041365445,B,B,31,5569,0,,1,4,B,194897.23,0,1,0,1,0,1,58,3953.3909
2618,1,1.0,41.07751,32.78126,7.0,2,17.0,2016,0.007122317,B,B,1,264,0,,0,1,B,139830.86,0,1,0,1,0,1,652,3212.334
4160,101,3.0,81.23214,54.384586,7.0,4,5.0,1958,0.22582495,A,B,41,6558,7,1548.0,3,2,B,353927.75,1,0,0,1,0,1,97,4177.75
2703,11,2.0,45.06876,30.34246,5.0,5,5.0,1971,0.000169676,B,B,36,5992,0,,1,1,B,193813.06,0,1,0,1,0,1,129,4055.9749
1378,6,1.0,36.14149,23.535141,6.0,4,4.0,1961,0.24320452,B,B,5,1564,0,540.0,0,0,B,117188.64,0,1,0,1,0,1,511,2905.763
13698,6,1.0,38.02585,19.294579,7.0,3,17.0,2016,0.24320452,B,B,5,1564,0,540.0,0,0,B,149875.05,0,1,0,1,0,1,511,2905.763
11389,27,1.0,41.368233,40.97475,10.0,6,12.0,2015,0.011654127,B,B,4,915,0,,0,0,B,113622.43,0,1,0,1,0,1,851,2766.0232
12961,123,4.0,116.543015,70.04765,11.0,4,23.0,2005,0.0,B,B,6,2733,0,920.0,0,4,B,445424.56,0,1,0,1,0,1,32,4522.871
9200,9,3.0,82.148056,32.78126,3.0,11,1.0,1977,0.16153175,B,B,25,5648,1,30.0,2,4,B,241069.94,0,1,0,1,0,1,294,3266.0254
7884,0,3.0,81.2971,47.77529,10.0,14,22.0,2009,0.31980935,B,B,25,4756,16,2857.0,5,8,B,113607.11,0,1,0,1,0,1,48,3710.4011
16005,103,1.0,33.452637,18.171488,5.0,7,11.0,1969,0.014423114,B,B,19,3806,4,,0,3,B,178225.12,0,1,0,1,0,1,33,5010.3276
4644,27,1.0,45.970814,32.78126,9.0,7,1.0,1977,0.072157584,B,B,2,629,1,,0,0,A,167988.16,0,1,0,1,1,0,851,2766.0232
14619,34,3.0,94.05298,32.78126,3.0,3,1.0,1977,0.069753364,B,B,53,13670,4,,1,11,B,354075.97,0,1,0,1,0,1,111,4338.7114
3917,45,2.0,73.48091,32.78126,3.0,13,1.0,1977,0.19578105,B,B,23,5212,6,,3,2,B,376697.12,0,1,0,1,0,1,116,5164.709
2597,169,1.0,43.257137,32.78126,3.0,5,1.0,1977,0.1789168,B,B,18,3594,4,192.0,1,5,B,226053.14,0,1,0,1,0,1,22,4666.27
7374,79,1.0,38.408466,21.750816,9.0,11,16.0,1976,0.30746666,B,A,30,5048,9,325.0,2,5,B,178625.55,0,1,1,0,0,1,42,4226.2217
15106,90,1.0,32.682735,19.78237,5.0,6,5.0,1969,0.26508868,B,B,37,5288,0,1937.0,3,2,B,151319.52,0,1,0,1,0,1,72,4405.3716
14687,62,1.0,41.92416,32.78126,3.0,7,15.0,1977,0.072157584,B,B,2,629,1,,0,0,A,111851.664,0,1,0,1,1,0,247,2818.7493
16691,57,1.0,41.425762,20.37119,8.0,12,24.0,2004,0.13321534,B,B,49,11395,3,1406.0,3,4,A,158535.62,0,1,0,1,1,0,107,4084.4644
6564,88,1.0,45.813877,45.074337,9.0,13,17.0,1977,0.1273759,B,B,43,8429,3,,3,9,B,210803.23,0,1,0,1,0,1,64,4330.6064
12792,103,2.0,52.799557,30.62326,8.0,11,14.0,2002,0.15134622,B,A,32,5889,10,830.0,4,1,B,317648.06,0,1,1,0,0,1,33,5010.3276
5826,23,1.0,55.282146,11.168019,16.584644,4,3.0,2013,0.014072961,B,B,2,475,0,,0,0,B,157140.84,0,1,0,1,0,1,565,2284.1086
12161,103,3.0,62.229904,46.577793,5.0,4,9.0,1966,0.15134622,B,A,32,5889,10,830.0,4,1,B,292871.47,0,1,1,0,0,1,33,5010.3276
16618,9,2.0,54.23905,27.891317,11.0,2,16.0,1977,0.13012277,B,B,8,1986,0,,0,0,B,190438.14,0,1,0,1,0,1,294,3266.0254
1694,29,2.0,59.031567,36.372925,10.0,20,22.0,2002,0.06966034,B,B,31,6119,4,,1,2,B,286692.03,0,1,0,1,0,1,89,4145.3677
8660,94,1.0,40.331177,20.318579,9.0,8,16.0,1977,0.28279766,B,B,33,8667,2,,0,6,B,155930.4,0,1,0,1,0,1,89,4194.537
6305,1,3.0,124.91443,32.78126,3.0,14,1.0,1977,0.007122317,B,B,1,264,0,,0,1,B,436304.34,0,1,0,1,0,1,652,3212.334
3741,44,1.0,34.060776,23.202477,5.0,3,9.0,1968,0.12219048,B,B,25,4724,2,1308.0,1,3,B,163193.81,0,1,0,1,0,1,104,4572.484
3397,18,1.0,41.60606,22.179539,8.0,12,17.0,1999,0.0,B,B,30,5562,0,,0,5,A,160880.06,0,1,0,1,1,0,51,3884.1936
12304,104,3.0,61.69077,43.80243,4.0,2,7.0,1936,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,566435.1,0,1,0,1,0,1,11,6213.4614
11975,194,2.0,64.72092,37.077164,7.0,3,4.0,1959,0.17473908,B,B,17,3379,9,100.0,0,3,B,215525.75,0,1,0,1,0,1,5,4536.6143
1306,115,3.0,75.5472,51.235477,8.0,6,5.0,1959,0.34107193,B,B,27,5664,48,2300.0,3,11,B,326791.72,0,1,0,1,0,1,5,5159.7764
11606,41,3.0,69.3863,42.08441,6.0,8,9.0,1971,0.17505486,B,B,36,10055,3,,1,0,B,294072.84,0,1,0,1,0,1,87,4293.4805
14765,45,2.0,72.53383,32.78126,3.0,23,1.0,1977,0.19578105,B,B,23,5212,6,,3,2,B,443277.94,0,1,0,1,0,1,116,5164.709
1954,27,1.0,38.29119,20.697582,3.0,3,1.0,1977,0.017647052,B,B,2,469,0,,0,0,B,127291.38,0,1,0,1,0,1,851,2766.0232
9612,62,2.0,74.013596,32.78126,3.0,13,1.0,1977,0.072157584,B,B,2,629,1,,0,0,A,194563.78,0,1,0,1,1,0,247,2818.7493
11187,27,3.0,83.91835,52.000538,8.0,5,9.0,2000,0.041116353,B,B,53,14892,4,,1,4,B,337030.72,0,1,0,1,0,1,851,2766.0232
8769,138,2.0,59.83568,36.55707,10.0,13,16.0,1983,0.0,B,B,36,6714,2,2672.0,0,2,B,287236.88,0,1,0,1,0,1,29,4697.7715
15187,24,2.0,46.336834,31.389318,5.0,2,5.0,1963,0.11162739,B,B,50,12238,8,1970.0,2,3,B,191477.92,0,1,0,1,0,1,35,5014.307
16747,83,3.0,78.10772,48.087738,9.0,5,22.0,1986,0.007720282,B,B,38,4788,2,,0,4,B,454503.47,0,1,0,1,0,1,31,4236.5195
12645,45,1.0,29.412,15.915694,5.0,4,5.0,1967,0.014423114,B,B,19,3806,4,,0,3,B,150888.31,0,1,0,1,0,1,116,5164.709
14036,27,1.0,42.838127,21.95754,10.0,8,17.0,2004,0.07542368,B,B,11,3097,0,,0,0,B,131064.44,0,1,0,1,0,1,851,2766.0232
13439,1,2.0,66.57284,36.46762,12.0,5,9.0,2018,0.007122317,B,B,1,264,0,,0,1,B,247121.08,0,1,0,1,0,1,652,3212.334
6133,7,2.0,53.767197,34.04864,8.0,16,17.0,1995,0.13061781,B,B,39,10418,9,900.0,1,9,B,250830.67,0,1,0,1,0,1,92,4489.8193
12518,74,2.0,75.36948,40.74917,13.0,4,1.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,263391.8,0,1,0,1,0,1,114,3355.343
11,9,3.0,76.367455,45.673462,10.0,14,14.0,1996,0.069753364,B,B,53,13670,4,,1,11,B,307799.7,0,1,0,1,0,1,294,3266.0254
2483,128,1.0,39.51959,21.836836,7.0,18,17.0,1991,0.0,B,B,27,4798,0,30.0,2,8,B,171087.84,0,1,0,1,0,1,64,4312.128
12502,11,1.0,42.44621,21.15086,8.0,6,12.0,1980,0.000169676,B,B,36,5992,0,,1,1,B,174834.98,0,1,0,1,0,1,129,4055.9749
2001,1,2.0,67.61582,32.78126,3.0,10,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,243769.02,0,1,0,1,0,1,652,3212.334
2717,6,2.0,64.87481,32.78126,3.0,6,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,176538.47,0,1,0,1,0,1,511,2905.763
16413,52,1.0,42.62144,32.78126,3.0,11,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,115127.97,0,1,0,1,0,1,143,3089.185
16686,77,3.0,53.45834,36.608456,6.0,9,9.0,1975,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,220566.06,0,1,0,1,0,1,40,4287.9204
16530,23,1.0,50.978016,32.78126,3.0,1,1.0,1977,0.03465608,B,B,0,168,0,,0,0,B,144718.36,0,1,0,1,0,1,565,2284.1086
11571,13,3.0,75.59,45.22705,10.0,14,17.0,2000,0.0907991,B,B,74,19083,2,,5,15,B,320044.56,0,1,0,1,0,1,97,4215.115
2317,27,1.0,38.30575,10.0,3.0,7,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B,97050.82,0,1,0,1,0,1,851,2766.0232
6860,98,2.0,60.07416,39.149654,8.0,8,2.0,1964,0.19578105,B,B,23,5212,6,,3,2,B,287641.88,0,1,0,1,0,1,21,4307.0386
15840,1,1.0,43.76446,43.982,3.0,2,1.0,2019,0.007122317,B,B,1,264,0,,0,1,B,142003.77,0,1,0,1,0,1,652,3212.334
5029,27,1.0,37.03636,17.794983,7.0,3,10.0,1980,0.21140121,B,B,9,1892,0,,0,1,B,120748.55,0,1,0,1,0,1,851,2766.0232
6546,1,3.0,86.50156,32.78126,3.0,13,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,301942.88,0,1,0,1,0,1,652,3212.334
6327,146,3.0,75.03709,45.811035,9.0,11,37.0,2010,0.23610845,B,B,16,3893,27,,3,10,B,288203.44,0,1,0,1,0,1,18,4837.475
120,56,2.0,51.542976,33.624622,8.0,10,17.0,1986,0.0,B,B,23,5067,4,,2,6,B,321543.47,0,1,0,1,0,1,34,5416.762
7087,130,3.0,79.075325,54.500256,8.0,7,13.0,1960,0.34107193,B,B,27,5664,48,2300.0,3,11,B,370625.22,0,1,0,1,0,1,29,4471.177
1849,66,1.0,42.019794,21.147371,12.605939,4,5.0,1965,0.11162739,B,B,50,12238,8,1970.0,2,3,B,180450.69,0,1,0,1,0,1,62,4885.7305
10108,9,2.0,65.80121,42.715572,8.0,2,14.0,1997,0.16153175,B,B,25,5648,1,30.0,2,4,B,211913.7,0,1,0,1,0,1,294,3266.0254
10697,1,3.0,86.378654,32.78126,3.0,6,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B,270210.53,0,1,0,1,0,1,652,3212.334
2067,27,2.0,76.51768,32.78126,3.0,6,17.0,1977,0.072157584,B,B,2,629,1,,0,0,A,175224.05,0,1,0,1,1,0,851,2766.0232
1519,41,3.0,68.73768,44.907505,7.0,6,16.0,1986,0.17505486,B,B,36,10055,3,,1,0,B,317858.1,0,1,0,1,0,1,87,4293.4805
13430,27,1.0,47.191765,32.78126,3.0,6,17.0,1977,0.072157584,B,B,2,629,1,,0,0,A,145057.2,0,1,0,1,1,0,851,2766.0232
6114,28,3.0,87.42141,45.901188,10.0,15,17.0,2006,0.33389154,B,B,30,6564,1,,0,0,B,456916.53,0,1,0,1,0,1,79,4373.9766
9727,140,2.0,46.48614,25.792253,5.0,3,5.0,1963,0.0,B,B,33,7425,1,,2,5,B,241027.44,0,1,0,1,0,1,13,4818.172
1809,163,2.0,47.292446,32.428326,5.0,2,9.0,1969,0.007658515,B,B,35,7077,56,2301.0,3,19,B,157977.77,0,1,0,1,0,1,14,5153.8887
13578,146,2.0,43.87231,29.118704,5.0,7,5.0,1961,0.23610845,B,B,16,3893,27,,3,10,B,196575.45,0,1,0,1,0,1,18,4837.475
16163,101,2.0,51.885105,34.0249,9.0,9,12.0,1968,0.22582495,A,B,41,6558,7,1548.0,3,2,B,230372.66,1,0,0,1,0,1,97,4177.75
6501,23,3.0,70.46215,32.78126,3.0,4,4.0,1977,0.03465608,B,B,0,168,0,,0,0,B,130704.44,0,1,0,1,0,1,565,2284.1086
1387,30,2.0,63.977257,32.78126,3.0,25,23.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,196132.25,0,1,0,1,0,1,228,2849.4146
15415,52,2.0,52.346813,29.588604,8.0,8,14.0,1989,0.371149,B,B,34,7065,1,750.0,2,5,B,198597.31,0,1,0,1,0,1,143,3089.185
5810,8,1.0,43.488873,19.146729,8.0,8,14.0,2009,0.4581745,B,A,26,4439,1,1130.0,1,5,B,203558.8,0,1,1,0,0,1,142,4022.329
11012,119,1.0,38.950428,24.675705,10.0,6,12.0,1968,0.000995363,B,B,42,7651,1,,1,5,B,169616.47,0,1,0,1,0,1,49,4169.5503
10487,58,2.0,48.39225,26.112324,7.0,11,17.0,2009,0.31019914,B,B,11,2748,1,,0,0,B,180491.8,0,1,0,1,0,1,179,3021.675
5967,45,3.0,77.026596,53.876064,8.0,3,5.0,1961,0.014423114,B,B,19,3806,4,,0,3,B,257651.69,0,1,0,1,0,1,116,5164.709
16695,23,1.0,36.931545,32.78126,3.0,8,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,123225.91,0,1,0,1,0,1,565,2284.1086
7655,74,1.0,47.03808,32.78126,3.0,14,25.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,174127.62,0,1,0,1,0,1,114,3355.343
711,6,1.0,50.387753,32.78126,3.0,14,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,152150.58,0,1,0,1,0,1,511,2905.763
14922,111,2.0,63.66707,36.196903,10.0,9,9.0,1955,0.13564979,B,B,46,7960,6,350.0,3,11,B,387448.9,0,1,0,1,0,1,49,4985.0625
10469,11,3.0,67.65774,44.45841,7.0,7,12.0,1975,0.000169676,B,B,36,5992,0,,1,1,B,249618.4,0,1,0,1,0,1,129,4055.9749
12809,3,3.0,71.49276,47.718285,10.0,9,17.0,1983,0.050900057,B,B,43,10621,1,30.0,2,3,B,91098.21,0,1,0,1,0,1,82,3783.7905
11346,52,1.0,41.303593,41.274597,3.0,4,2.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,138811.34,0,1,0,1,0,1,143,3089.185
12139,44,2.0,51.17346,32.331112,8.0,9,16.0,1982,0.12219048,B,B,25,4724,2,1308.0,1,3,B,314013.1,0,1,0,1,0,1,104,4572.484
10181,21,2.0,47.306396,31.421778,5.0,5,9.0,1976,0.19448927,B,B,47,8004,3,125.0,3,5,B,182132.0,0,1,0,1,0,1,165,4084.277
2571,58,1.0,40.107098,19.773724,7.0,5,14.0,2009,0.050755568,B,B,24,5469,1,145.0,0,1,B,155159.66,0,1,0,1,0,1,179,3021.675
2993,34,1.0,44.474304,19.618183,9.0,14,24.0,2012,0.069753364,B,B,53,13670,4,,1,11,B,135163.33,0,1,0,1,0,1,111,4338.7114
9677,61,2.0,49.305992,32.747787,6.0,3,9.0,1975,0.30032253,B,B,52,10311,6,,1,9,B,231223.86,0,1,0,1,0,1,118,4344.9434
1863,34,3.0,85.75202,85.79619,3.0,19,18.0,2018,0.069753364,B,B,53,13670,4,,1,11,B,293394.78,0,1,0,1,0,1,111,4338.7114
15024,27,2.0,60.628784,32.87105,8.0,3,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B,135508.84,0,1,0,1,0,1,851,2766.0232
10480,52,2.0,64.20729,64.02902,3.0,7,17.0,2014,0.371149,B,B,34,7065,1,750.0,2,5,B,163579.12,0,1,0,1,0,1,143,3089.185
7284,25,2.0,61.468,32.78126,3.0,14,24.0,1977,0.069753364,B,B,53,13670,4,,1,11,B,239177.69,0,1,0,1,0,1,77,4104.3984
1354,88,1.0,36.841232,18.08665,6.0,6,5.0,1962,0.1273759,B,B,43,8429,3,,3,9,B,175563.28,0,1,0,1,0,1,64,4330.6064
8957,1,2.0,51.86412,32.78126,3.0,10,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,155677.69,0,1,0,1,0,1,652,3212.334
611,124,3.0,61.243027,37.578537,8.0,5,9.0,1977,0.16909109,B,B,19,3856,10,,2,5,B,316174.03,0,1,0,1,0,1,43,5070.3765
23,18,1.0,39.74745,19.235542,7.0,3,17.0,1989,0.0,B,B,30,5562,0,,0,5,A,164329.94,0,1,0,1,1,0,51,3884.1936
3134,27,2.0,62.24596,62.184284,10.0,5,5.0,2016,0.072157584,B,B,2,629,1,,0,0,A,197796.5,0,1,0,1,1,0,851,2766.0232
11795,12,2.0,54.84912,33.909195,8.0,11,12.0,1981,0.0907991,B,B,74,19083,2,,5,15,B,206664.62,0,1,0,1,0,1,64,4106.496
16529,139,3.0,58.57629,43.435513,5.0,5,9.0,1970,0.12209035,B,B,29,6566,7,1894.0,4,0,B,263000.38,0,1,0,1,0,1,14,4219.25
7392,6,2.0,62.22801,32.78126,3.0,3,17.0,2016,0.24320452,B,B,5,1564,0,540.0,0,0,B,186941.34,0,1,0,1,0,1,511,2905.763
12948,67,1.0,41.77959,23.023157,8.0,13,17.0,1986,0.007720282,B,B,38,4788,2,,0,4,B,175191.28,0,1,0,1,0,1,61,4223.6284
415,1,2.0,63.181545,32.78126,3.0,16,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,200074.8,0,1,0,1,0,1,652,3212.334
6349,124,2.0,42.262577,30.929493,5.0,8,9.0,1969,0.17473908,B,B,17,3379,9,100.0,0,3,B,210962.64,0,1,0,1,0,1,43,5070.3765
2038,21,3.0,105.59216,60.285603,14.0,13,12.0,2011,0.19448927,B,B,47,8004,3,125.0,3,5,B,548502.06,0,1,0,1,0,1,165,4084.277
5844,25,2.0,65.08101,58.576782,3.0,14,1.0,2017,0.069753364,B,B,53,13670,4,,1,11,B,240564.12,0,1,0,1,0,1,77,4104.3984
8522,30,3.0,93.186134,38.092354,3.0,2,2.0,2018,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,162495.61,0,1,0,1,0,1,228,2849.4146
441,6,3.0,84.428825,32.78126,3.0,9,14.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,216422.14,0,1,0,1,0,1,511,2905.763
14519,128,1.0,39.910072,15.740855,9.0,14,16.0,2003,0.041116353,B,B,53,14892,4,,1,4,B,138770.69,0,1,0,1,0,1,64,4312.128
12821,30,3.0,48.87877,48.08207,3.0,13,1.0,2017,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,170574.39,0,1,0,1,0,1,228,2849.4146
11917,27,2.0,67.53826,32.78126,3.0,15,1.0,1977,0.017647052,B,B,2,469,0,,0,0,B,167088.4,0,1,0,1,0,1,851,2766.0232
5191,37,3.0,80.719025,46.80697,9.0,14,17.0,1989,0.1789168,B,B,18,3594,4,192.0,1,5,B,358025.06,0,1,0,1,0,1,72,4333.495
15873,3,2.0,42.45263,23.122541,6.0,14,12.0,1969,0.26508868,B,B,37,5288,0,1937.0,3,2,B,165500.1,0,1,0,1,0,1,82,3783.7905
4851,1,1.0,39.314342,32.78126,3.0,13,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,137782.94,0,1,0,1,0,1,652,3212.334
3455,170,1.0,44.230354,25.279737,8.0,2,5.0,1962,0.21843974,B,B,21,4472,6,1450.0,4,7,A,186781.47,0,1,0,1,1,0,16,4893.2373
5233,107,3.0,55.904686,34.179775,7.0,7,5.0,1954,0.050272014,B,B,21,4231,14,1020.0,0,3,B,305618.78,0,1,0,1,0,1,23,5187.632
5495,61,3.0,63.822746,48.568447,6.0,12,12.0,1982,0.30032253,B,B,52,10311,6,,1,9,B,222455.55,0,1,0,1,0,1,118,4344.9434
14800,30,3.0,83.77096,32.78126,3.0,12,11.0,2017,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,254145.88,0,1,0,1,0,1,228,2849.4146
7928,8,2.0,59.16289,34.387352,11.0,13,14.0,1962,0.4581745,B,A,26,4439,1,1130.0,1,5,B,265393.25,0,1,1,0,0,1,142,4022.329
6745,6,1.0,50.7618,32.78126,3.0,4,1.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,137820.11,0,1,0,1,0,1,511,2905.763
5862,25,3.0,88.805695,52.30758,12.0,6,25.0,2019,0.069753364,B,B,53,13670,4,,1,11,B,306662.3,0,1,0,1,0,1,77,4104.3984
1193,27,1.0,46.87415,47.18758,10.0,7,6.0,2016,0.21140121,B,B,9,1892,0,,0,1,B,113434.27,0,1,0,1,0,1,851,2766.0232
9026,37,2.0,72.63241,41.307682,13.0,5,12.0,2013,0.1278116,B,B,28,7287,5,320.0,1,3,B,282030.16,0,1,0,1,0,1,72,4333.495
8395,45,2.0,61.696476,32.78126,13.0,15,14.0,1977,0.19578105,B,B,23,5212,6,,3,2,B,316763.44,0,1,0,1,0,1,116,5164.709
4560,20,3.0,71.737114,45.724037,8.0,12,17.0,2004,0.019508796,B,B,37,7687,11,176.0,5,5,B,506353.56,0,1,0,1,0,1,24,5381.653
9814,32,2.0,57.500534,36.262794,9.0,11,17.0,1988,0.13564979,B,B,46,7960,6,350.0,3,11,B,312739.5,0,1,0,1,0,1,34,5008.862
913,47,2.0,54.28448,33.184734,8.0,9,12.0,1985,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,223131.56,0,1,0,1,0,1,97,4116.345
14746,27,2.0,60.87814,36.389874,8.0,2,7.0,1998,0.041116353,B,B,53,14892,4,,1,4,B,215374.92,0,1,0,1,0,1,851,2766.0232
13479,13,2.0,58.02674,34.49271,10.0,9,17.0,1999,0.0907991,B,B,74,19083,2,,5,15,B,233182.4,0,1,0,1,0,1,97,4215.115
3618,23,2.0,55.19326,32.78126,3.0,5,4.0,1977,0.03465608,B,B,0,168,0,,0,0,B,128875.516,0,1,0,1,0,1,565,2284.1086
14729,119,2.0,47.354565,30.7307,5.0,7,9.0,1972,0.000995363,B,B,42,7651,1,,1,5,B,176768.36,0,1,0,1,0,1,49,4169.5503
4918,110,1.0,41.752872,23.941044,10.0,12,18.0,1994,0.03349371,B,B,66,10573,1,1322.0,3,8,B,187042.02,0,1,0,1,0,1,13,4254.463
12822,23,1.0,46.33376,44.93785,3.0,7,6.0,1977,0.03465608,B,B,0,168,0,,0,0,B,114949.3,0,1,0,1,0,1,565,2284.1086
1041,23,1.0,31.494339,32.78126,3.0,4,1.0,1977,0.03465608,B,B,0,168,0,,0,0,B,68382.945,0,1,0,1,0,1,565,2284.1086
3307,27,2.0,60.685738,32.78126,3.0,13,1.0,1977,0.21140121,B,B,9,1892,0,,0,1,B,127644.09,0,1,0,1,0,1,851,2766.0232
4794,30,2.0,52.402885,32.78126,3.0,11,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,130096.02,0,1,0,1,0,1,228,2849.4146
5030,17,2.0,102.68365,101.525116,3.0,20,1.0,1977,0.09344257,B,B,23,4635,5,3300.0,2,4,B,573999.44,0,1,0,1,0,1,59,5200.604
